m1,p
http://dbpedia.org/resource/Sinn_Féin_Printing_&_Publishing_Company,http://dbpedia.org/resource/Arthur_Griffith
http://dbpedia.org/resource/Ontario_Power_Generation,http://dbpedia.org/resource/Bernard_Lord
http://dbpedia.org/resource/Medavie_Blue_Cross,http://dbpedia.org/resource/Bernard_Lord
http://dbpedia.org/resource/Clonaid,http://dbpedia.org/resource/Brigitte_Boisselier
http://dbpedia.org/resource/Post_Cereals,http://dbpedia.org/resource/C._W._Post
http://dbpedia.org/resource/Syncopy_Inc.,http://dbpedia.org/resource/Christopher_Nolan
http://dbpedia.org/resource/Provident_Loan_Society,http://dbpedia.org/resource/Cornelius_Vanderbilt
http://dbpedia.org/resource/Niantic,_Inc.,http://dbpedia.org/resource/Dennis_Hwang
http://dbpedia.org/resource/Manchester,_Sheffield_and_Lincolnshire_Railway,http://dbpedia.org/resource/Edward_Watkin
http://dbpedia.org/resource/Pixar,http://dbpedia.org/resource/Edwin_Catmull
http://dbpedia.org/resource/DisneyToon_Studios,http://dbpedia.org/resource/Edwin_Catmull
http://dbpedia.org/resource/SpectreVision,http://dbpedia.org/resource/Elijah_Wood
http://dbpedia.org/resource/L.A.M.B.,http://dbpedia.org/resource/Gwen_Stefani
http://dbpedia.org/resource/Castleton_Lyons,http://dbpedia.org/resource/John_Breckinridge_(U.S._Attorney_General)
http://dbpedia.org/resource/DeLorean_Motor_Company,http://dbpedia.org/resource/John_DeLorean
http://dbpedia.org/resource/Pontiac,http://dbpedia.org/resource/John_DeLorean
http://dbpedia.org/resource/Anonymizer_(company),http://dbpedia.org/resource/Lance_Cottrell
http://dbpedia.org/resource/Cage_Fury_Fighting_Championships,http://dbpedia.org/resource/Matchmaking
http://dbpedia.org/resource/Fleischer_Studios,http://dbpedia.org/resource/Max_Fleischer
http://dbpedia.org/resource/Pinewood_Group,http://dbpedia.org/resource/Michael_Grade
http://dbpedia.org/resource/Hakluyt_&_Company,http://dbpedia.org/resource/Niall_FitzGerald
http://dbpedia.org/resource/New_England_Compounding_Center,http://dbpedia.org/resource/Pharmacist
http://dbpedia.org/resource/Exit_International,http://dbpedia.org/resource/Philip_Nitschke
http://dbpedia.org/resource/Jarvis_plc,http://dbpedia.org/resource/Steven_Norris
http://dbpedia.org/resource/VSee,http://dbpedia.org/resource/Terry_Winograd
http://dbpedia.org/resource/Audyssey_Laboratories,http://dbpedia.org/resource/Tomlinson_Holman
http://dbpedia.org/resource/THX,http://dbpedia.org/resource/Tomlinson_Holman
http://dbpedia.org/resource/Gary_Sanchez_Productions,http://dbpedia.org/resource/Will_Ferrell
http://dbpedia.org/resource/Dornier_Flugzeugwerke,http://dbpedia.org/resource/Claude_Dornier
http://dbpedia.org/resource/Nestor_Film_Company,http://dbpedia.org/resource/David_Horsley
http://dbpedia.org/resource/Taco_Bell,http://dbpedia.org/resource/Glen_Bell
http://dbpedia.org/resource/Boston_Properties,http://dbpedia.org/resource/Mortimer_Zuckerman
http://dbpedia.org/resource/Leeds_Fans_Utd,http://dbpedia.org/resource/Allan_Clarke_(footballer)
http://dbpedia.org/resource/The_Spaceship_Company,http://dbpedia.org/resource/Doug_Shane
http://dbpedia.org/resource/Irish_Agricultural_Organisation_Society,http://dbpedia.org/resource/George_William_Russell
http://dbpedia.org/resource/Richard-Brasier,http://dbpedia.org/resource/Georges_Richard
http://dbpedia.org/resource/Unic,http://dbpedia.org/resource/Georges_Richard
http://dbpedia.org/resource/Clinton_Foundation,http://dbpedia.org/resource/Ira_Magaziner
http://dbpedia.org/resource/Myer,http://dbpedia.org/resource/Jennifer_Hawkins
http://dbpedia.org/resource/NeXT,http://dbpedia.org/resource/John_Patrick_Crecine
http://dbpedia.org/resource/Milkyway_Image,http://dbpedia.org/resource/Johnnie_To
http://dbpedia.org/resource/Seven_West_Media,http://dbpedia.org/resource/Kerry_Stokes
http://dbpedia.org/resource/Slide.com,http://dbpedia.org/resource/Max_Levchin
http://dbpedia.org/resource/Affirm_(company),http://dbpedia.org/resource/Max_Levchin
http://dbpedia.org/resource/Billionaire_Boys_Club_(clothing_retailer),http://dbpedia.org/resource/Pharrell_Williams
http://dbpedia.org/resource/Ulupono_Initiative,http://dbpedia.org/resource/Pierre_Omidyar
http://dbpedia.org/resource/Cyan_Worlds,http://dbpedia.org/resource/Rand_Miller
http://dbpedia.org/resource/British_Rail,http://dbpedia.org/resource/Robert_Riddles
http://dbpedia.org/resource/PJ_Media,http://dbpedia.org/resource/Roger_L._Simon
http://dbpedia.org/resource/Tatneft,http://dbpedia.org/resource/Rustam_Minnikhanov
http://dbpedia.org/resource/Saban_Entertainment,http://dbpedia.org/resource/Shuki_Levy
http://dbpedia.org/resource/COMSAT,http://dbpedia.org/resource/Bruce_Sundlun
http://dbpedia.org/resource/Cotton_Traders,http://dbpedia.org/resource/Fran_Cotton
http://dbpedia.org/resource/Panasas,http://dbpedia.org/resource/Garth_Gibson
http://dbpedia.org/resource/Tatra_(company),http://dbpedia.org/resource/Hans_Ledwinka
http://dbpedia.org/resource/Oberweis_Dairy,http://dbpedia.org/resource/Jim_Oberweis
http://dbpedia.org/resource/Fog_Creek_Software,http://dbpedia.org/resource/Joel_Spolsky
http://dbpedia.org/resource/GenArts,_Inc.,http://dbpedia.org/resource/Karl_Sims
http://dbpedia.org/resource/Center_for_the_Study_of_Carbon_Dioxide_and_Global_Change,http://dbpedia.org/resource/Keith_E._Idso
http://dbpedia.org/resource/Red_Thread_Games,http://dbpedia.org/resource/Ragnar_Tørnquist
http://dbpedia.org/resource/Humble_Oil,http://dbpedia.org/resource/Ross_S._Sterling
http://dbpedia.org/resource/Center_for_the_Study_of_Carbon_Dioxide_and_Global_Change,http://dbpedia.org/resource/Sherwood_B._Idso
http://dbpedia.org/resource/Simtex,http://dbpedia.org/resource/Steve_Barcia
http://dbpedia.org/resource/Usaha_Tegas,http://dbpedia.org/resource/Ananda_Krishnan
http://dbpedia.org/resource/Qintex,http://dbpedia.org/resource/Christopher_Skase
http://dbpedia.org/resource/Temple_Square_Hospitality,http://dbpedia.org/resource/Comptroller
http://dbpedia.org/resource/Control_Module_Industries,http://dbpedia.org/resource/Comptroller
http://dbpedia.org/resource/Becton_Dickinson,http://dbpedia.org/resource/Comptroller
http://dbpedia.org/resource/FranklinCovey,http://dbpedia.org/resource/Comptroller
http://dbpedia.org/resource/Dyonyx,http://dbpedia.org/resource/Comptroller
http://dbpedia.org/resource/Hershey_Creamery_Company,http://dbpedia.org/resource/Comptroller
http://dbpedia.org/resource/Hubbard_Foods,http://dbpedia.org/resource/Dick_Hubbard
http://dbpedia.org/resource/Black_Isle_Studios,http://dbpedia.org/resource/Feargus_Urquhart
http://dbpedia.org/resource/LaSalle_(automobile),http://dbpedia.org/resource/Harley_Earl
http://dbpedia.org/resource/Elmendorf_Farm,http://dbpedia.org/resource/Jack_Kent_Cooke
http://dbpedia.org/resource/Prime_Policy_Group,http://dbpedia.org/resource/John_S._Tanner
http://dbpedia.org/resource/BitPass,http://dbpedia.org/resource/Kurt_Huang
http://dbpedia.org/resource/Jasomi_Networks,http://dbpedia.org/resource/Marketing_communications
http://dbpedia.org/resource/Más_Club,http://dbpedia.org/resource/Mike_Duke
http://dbpedia.org/resource/Rambus,http://dbpedia.org/resource/Mike_Farmwald
http://dbpedia.org/resource/G._Mahesh_Babu_Entertainment_Pvt._Ltd,http://dbpedia.org/resource/Namrata_Shirodkar
http://dbpedia.org/resource/Ad_Council_Japan,http://dbpedia.org/resource/Nobutada_Saji
http://dbpedia.org/resource/Suntory,http://dbpedia.org/resource/Nobutada_Saji
http://dbpedia.org/resource/Ellen_MacArthur_Cancer_Trust,http://dbpedia.org/resource/Shirley_Robertson
http://dbpedia.org/resource/Michels_Corporation,http://dbpedia.org/resource/Tim_Michels
http://dbpedia.org/resource/2929_Entertainment,http://dbpedia.org/resource/Todd_Wagner
http://dbpedia.org/resource/Balaji_Motion_Pictures,http://dbpedia.org/resource/Tusshar_Kapoor
http://dbpedia.org/resource/Balaji_Telefilms,http://dbpedia.org/resource/Tusshar_Kapoor
http://dbpedia.org/resource/Lukoil,http://dbpedia.org/resource/Vagit_Alekperov
http://dbpedia.org/resource/Playground_Global,http://dbpedia.org/resource/Bruce_Leak
http://dbpedia.org/resource/Flip_Skateboards,http://dbpedia.org/resource/Tom_Penny
http://dbpedia.org/resource/Cecil_Purnell,http://dbpedia.org/resource/Horologist
http://dbpedia.org/resource/Cinedigm,http://dbpedia.org/resource/List_of_entertainment_industry_topics
http://dbpedia.org/resource/Long-Term_Capital_Management,http://dbpedia.org/resource/Myron_S._Scholes
http://dbpedia.org/resource/Maxposure_Media_Group,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/Leverage_Factory,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/Cormorant_Books,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/Northern_News_Services,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/Post_City_Magazines,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/Maverick_Magazines,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/Tradewind_Books,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/The_Klaxon.com,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/East_Bay_Newspapers,http://dbpedia.org/resource/Publisher
http://dbpedia.org/resource/Virgin_Mobile_France,http://dbpedia.org/resource/Sir_Richard_Branson
http://dbpedia.org/resource/Virgin_Mobile_South_Africa,http://dbpedia.org/resource/Sir_Richard_Branson
http://dbpedia.org/resource/IBM,http://dbpedia.org/resource/Ginni_Rometty
http://dbpedia.org/resource/IBM_Internet_Security_Systems,http://dbpedia.org/resource/Ginni_Rometty
http://dbpedia.org/resource/Finance_Trust_Bank,http://dbpedia.org/resource/Irene_Muloni
http://dbpedia.org/resource/VTB_Bank,http://dbpedia.org/resource/Alexey_Ulyukaev
http://dbpedia.org/resource/Saudi_Aramco,http://dbpedia.org/resource/Amin_H._Nasser
http://dbpedia.org/resource/Ralliart,http://dbpedia.org/resource/Andrew_Cowan
http://dbpedia.org/resource/Intel,http://dbpedia.org/resource/Brian_Krzanich
http://dbpedia.org/resource/Hendricks_Holding_Company,http://dbpedia.org/resource/Diane_Hendricks
http://dbpedia.org/resource/ABC_Supply,http://dbpedia.org/resource/Diane_Hendricks
http://dbpedia.org/resource/Vickers_Petroleum,http://dbpedia.org/resource/Dick_Boushka
http://dbpedia.org/resource/Feza_Publications,http://dbpedia.org/resource/Ekrem_Dumanlı
http://dbpedia.org/resource/Chobani,http://dbpedia.org/resource/Hamdi_Ulukaya
http://dbpedia.org/resource/La_Colombe_Coffee_Roasters,http://dbpedia.org/resource/Hamdi_Ulukaya
http://dbpedia.org/resource/Challenger_LTD,http://dbpedia.org/resource/Hassan_Tatanaki
http://dbpedia.org/resource/Kidrobot,http://dbpedia.org/resource/Paul_Budnitz
http://dbpedia.org/resource/Anna_Freud_Centre,http://dbpedia.org/resource/Peter_Fonagy
http://dbpedia.org/resource/Accenture,http://dbpedia.org/resource/Pierre_Nanterme
http://dbpedia.org/resource/Texas_Instruments,http://dbpedia.org/resource/Rich_Templeton
http://dbpedia.org/resource/Sony_Interactive_Entertainment,http://dbpedia.org/resource/Shawn_Layden
http://dbpedia.org/resource/SIE_Worldwide_Studios,http://dbpedia.org/resource/Shawn_Layden
http://dbpedia.org/resource/Lenovo,http://dbpedia.org/resource/Yang_Yuanqing
http://dbpedia.org/resource/Israeli_News_Company,http://dbpedia.org/resource/Yonit_Levi
http://dbpedia.org/resource/Philippine_Tarsier_Foundation,http://dbpedia.org/resource/Divine_Word_Missionaries
http://dbpedia.org/resource/The_Belmont_Sessions,http://dbpedia.org/resource/Audio_Engineer
http://dbpedia.org/resource/Paychex,http://dbpedia.org/resource/B._Thomas_Golisano
http://dbpedia.org/resource/East_End_Dwellings_Company,http://dbpedia.org/resource/Beatrice_Potter
http://dbpedia.org/resource/La_Silla_Vacía,http://dbpedia.org/resource/Editor-in-Chief
http://dbpedia.org/resource/Lone_Signal,http://dbpedia.org/resource/Editor-in-Chief
http://dbpedia.org/resource/American_Thinker,http://dbpedia.org/resource/Editor-in-Chief
http://dbpedia.org/resource/DAPD_News_Agency,http://dbpedia.org/resource/Editor-in-Chief
http://dbpedia.org/resource/On_the_Ground_News_Reports,http://dbpedia.org/resource/Editor-in-Chief
http://dbpedia.org/resource/Colombia_Reports,http://dbpedia.org/resource/Editor-in-Chief
http://dbpedia.org/resource/Philip_Morris_International,http://dbpedia.org/resource/Louis_Camilleri
http://dbpedia.org/resource/Tree_Aid,http://dbpedia.org/resource/Patrons
http://dbpedia.org/resource/Trees_for_Life_(Scotland),http://dbpedia.org/resource/Patrons
http://dbpedia.org/resource/Pace_plc,http://dbpedia.org/resource/Allan_Leighton
http://dbpedia.org/resource/The_Co-operative_Group,http://dbpedia.org/resource/Allan_Leighton
http://dbpedia.org/resource/JCB_(company),http://dbpedia.org/resource/Anthony_Bamford
http://dbpedia.org/resource/SELEX_Galileo_(Saudi_Arabia),http://dbpedia.org/resource/Bernie_Jones
http://dbpedia.org/resource/Nyko,http://dbpedia.org/resource/C._C._Swiney
http://dbpedia.org/resource/WWE_Performance_Center,http://dbpedia.org/resource/Canyon_Ceman
http://dbpedia.org/resource/Nordmøre_Energiverk,http://dbpedia.org/resource/Dagfinn_Ripnes
http://dbpedia.org/resource/Aflac,http://dbpedia.org/resource/Dan_Amos
http://dbpedia.org/resource/Compass_Light,http://dbpedia.org/resource/David_G._Conover
http://dbpedia.org/resource/Medallia,http://dbpedia.org/resource/Douglas_Leone
http://dbpedia.org/resource/Color_Labs,http://dbpedia.org/resource/Douglas_Leone
http://dbpedia.org/resource/Sequoia_Capital,http://dbpedia.org/resource/Douglas_Leone
http://dbpedia.org/resource/Abdul_Latif_Jameel_Poverty_Action_Lab,http://dbpedia.org/resource/Esther_Duflo
http://dbpedia.org/resource/Mutual_Film_Company,http://dbpedia.org/resource/Gary_Levinsohn
http://dbpedia.org/resource/Amritt,http://dbpedia.org/resource/Gunjan_Bagla
http://dbpedia.org/resource/Friends_of_Lulu,http://dbpedia.org/resource/Jackie_Estrada
http://dbpedia.org/resource/Morgan_Creek_Productions,http://dbpedia.org/resource/James_G._Robinson
http://dbpedia.org/resource/Beacon_Global_Strategies,http://dbpedia.org/resource/Jeremy_Bash
http://dbpedia.org/resource/Cartoonists_Rights_Network,_International,http://dbpedia.org/resource/Joel_Pett
http://dbpedia.org/resource/Euroleague_Basketball,http://dbpedia.org/resource/Jordi_Bertomeu
http://dbpedia.org/resource/Charter_School_Growth_Fund,http://dbpedia.org/resource/Kevin_Hall
http://dbpedia.org/resource/Chinachem_Group,http://dbpedia.org/resource/Kung_Yan-sum
http://dbpedia.org/resource/Real_Options_Group,http://dbpedia.org/resource/Lenos_Trigeorgis
http://dbpedia.org/resource/Wunderman,http://dbpedia.org/resource/Lester_Wunderman
http://dbpedia.org/resource/National_Bank_of_Canada,http://dbpedia.org/resource/Louis_Vachon
http://dbpedia.org/resource/Society_for_Science_and_the_Public,http://dbpedia.org/resource/Maya_Ajmera
http://dbpedia.org/resource/Ignite_Entertainment,http://dbpedia.org/resource/Michael_R._Burns
http://dbpedia.org/resource/Lionsgate,http://dbpedia.org/resource/Michael_R._Burns
http://dbpedia.org/resource/Crossbow_Technology,http://dbpedia.org/resource/Mike_A._Horton
http://dbpedia.org/resource/Shree_Cement,http://dbpedia.org/resource/Nitin_Desai
http://dbpedia.org/resource/Royal_Mail_Steam_Packet_Company,http://dbpedia.org/resource/Owen_Philipps,_1st_Baron_Kylsant
http://dbpedia.org/resource/African_Steamship_Company,http://dbpedia.org/resource/Owen_Philipps,_1st_Baron_Kylsant
http://dbpedia.org/resource/World_Wind_Energy_Association,http://dbpedia.org/resource/Peter_Rae
http://dbpedia.org/resource/Forever_Living_Products,http://dbpedia.org/resource/Rex_Maughan
http://dbpedia.org/resource/Zorig_Foundation,http://dbpedia.org/resource/Sanjaasürengiin_Oyuun
http://dbpedia.org/resource/Citizens_Bank_International,http://dbpedia.org/resource/Shankar_Prasad_Sharma
http://dbpedia.org/resource/Balaji_Motion_Pictures,http://dbpedia.org/resource/Shobha_Kapoor
http://dbpedia.org/resource/Balaji_Telefilms,http://dbpedia.org/resource/Shobha_Kapoor
http://dbpedia.org/resource/CourseInfo,http://dbpedia.org/resource/Stephen_Gilfus
http://dbpedia.org/resource/VBS.tv,http://dbpedia.org/resource/Suroosh_Alvi
http://dbpedia.org/resource/Xstream_Pictures,http://dbpedia.org/resource/Yu_Lik-wai
http://dbpedia.org/resource/Americans_Elect,http://dbpedia.org/resource/Christie_Todd_Whitman
http://dbpedia.org/resource/BioLegend,http://dbpedia.org/resource/D.V.M.
http://dbpedia.org/resource/Provident_Loan_Society,http://dbpedia.org/resource/Jacob_H._Schiff
http://dbpedia.org/resource/Hawker_Siddeley,http://dbpedia.org/resource/John_Davenport_Siddeley
http://dbpedia.org/resource/Armstrong_Siddeley,http://dbpedia.org/resource/John_Davenport_Siddeley
http://dbpedia.org/resource/Atari,_SA,http://dbpedia.org/resource/Legal_counsel
http://dbpedia.org/resource/Ragdoll_Productions,http://dbpedia.org/resource/Andrew_Davenport
http://dbpedia.org/resource/BigPond,http://dbpedia.org/resource/David_Thodey
http://dbpedia.org/resource/Nyctv,http://dbpedia.org/resource/Katherine_Oliver
http://dbpedia.org/resource/Warner_Bros._Cartoons,http://dbpedia.org/resource/William_L._Hendricks
http://dbpedia.org/resource/Within_(Virtual_Reality),http://dbpedia.org/resource/Aaron_Koblin
http://dbpedia.org/resource/Siegel_+_Gale,http://dbpedia.org/resource/Alan_Siegel
http://dbpedia.org/resource/Benetton_Group,http://dbpedia.org/resource/Alessandro_Benetton
http://dbpedia.org/resource/Locomobile_Company_of_America,http://dbpedia.org/resource/Amzi_L._Barber
http://dbpedia.org/resource/Anwar_Rasheed_Entertainments,http://dbpedia.org/resource/Anwar_Rasheed
http://dbpedia.org/resource/Gourmet_(supermarket),http://dbpedia.org/resource/Canning_Fok
http://dbpedia.org/resource/Great_Food_Hall,http://dbpedia.org/resource/Canning_Fok
http://dbpedia.org/resource/Watson's_Wine,http://dbpedia.org/resource/Canning_Fok
http://dbpedia.org/resource/Watsons_Personal_Care_Stores,http://dbpedia.org/resource/Canning_Fok
http://dbpedia.org/resource/Hutchison_3G,http://dbpedia.org/resource/Canning_Fok
http://dbpedia.org/resource/Hutchison_Asia_Telecom_Group,http://dbpedia.org/resource/Canning_Fok
